venue_id,visitor_id,visit_start_time,visit_end_time,venue_type
UN000,V0171,2024-11-12 00:04:33.157269,2024-11-11 22:16:00.000000,university
UN001,V0117,2024-11-12 06:01:00.000000,2024-11-12 08:35:50.029970,university
UN002,V1664,2024-11-12 06:04:00.000000,2024-11-12 07:09:18.429870,university
UN000,V1055,2024-11-12 06:06:00.000000,2024-11-12 08:06:44.173926,university
UN002,V1540,2024-11-12 06:06:00.000000,2024-11-12 06:18:30.792165,university
UN001,V2828,2024-11-12 06:06:00.000000,2024-11-12 07:04:14.377299,university
UN004,V2284,2024-11-12 06:06:00.000000,2024-11-12 08:02:26.335038,university
UN001,V0530,2024-11-12 06:15:00.000000,2024-11-12 08:13:49.002276,university
UN001,V2534,2024-11-12 06:16:00.000000,2024-11-12 07:57:29.250781,university
UN004,V0014,2024-11-12 06:16:00.000000,2024-11-12 07:42:37.868013,university
CO003,V1724,2024-11-12 06:17:00.000000,2024-11-12 06:37:38.048903,coffee_place
UN003,V0138,2024-11-12 06:19:00.000000,2024-11-12 07:45:42.308778,university
UN000,V1011,2024-11-12 06:19:00.000000,2024-11-12 09:01:36.234115,university
CO004,V0463,2024-11-12 06:20:00.000000,2024-11-12 07:06:10.927979,coffee_place
UN001,V2012,2024-11-12 06:23:00.000000,2024-11-12 09:17:54.572999,university
UN003,V2343,2024-11-12 06:23:00.000000,2024-11-12 07:47:52.448433,university
CO001,V0818,2024-11-12 06:25:00.000000,2024-11-12 06:59:13.685304,coffee_place
UN004,V2756,2024-11-12 06:25:00.000000,2024-11-12 10:04:19.125653,university
UN001,V2238,2024-11-12 06:26:00.000000,2024-11-12 06:38:01.254144,university
CO004,V2930,2024-11-12 06:27:00.000000,2024-11-12 07:29:24.180424,coffee_place
CO001,V2930,2024-11-12 06:31:00.000000,2024-11-12 07:20:19.645497,coffee_place
CO001,V1365,2024-11-12 06:31:00.000000,2024-11-12 07:37:43.637097,coffee_place
UN001,V0369,2024-11-12 06:33:00.000000,2024-11-12 07:45:47.411846,university
UN003,V0849,2024-11-12 06:35:00.000000,2024-11-12 07:35:31.752366,university
UN002,V1289,2024-11-12 06:37:00.000000,2024-11-12 08:21:56.469020,university
CO003,V1777,2024-11-12 06:39:00.000000,2024-11-12 07:10:50.968429,coffee_place
UN000,V0805,2024-11-12 06:41:00.000000,2024-11-12 08:50:33.949500,university
UN000,V1156,2024-11-12 06:46:00.000000,2024-11-12 07:03:16.205832,university
UN000,V1411,2024-11-12 06:53:00.000000,2024-11-12 08:29:57.223559,university
UN003,V1740,2024-11-12 06:54:00.000000,2024-11-12 07:21:01.136404,university
UN002,V1776,2024-11-12 06:57:00.000000,2024-11-12 10:02:08.061276,university
CO003,V2015,2024-11-12 07:00:00.000000,2024-11-12 07:49:24.075896,coffee_place
CO002,V0746,2024-11-12 07:02:00.000000,2024-11-12 07:33:30.481311,coffee_place
UN003,V0298,2024-11-12 07:03:00.000000,2024-11-12 08:13:10.185725,university
CO003,V2688,2024-11-12 07:04:00.000000,2024-11-12 09:18:45.226115,coffee_place
CI000,V0036,2024-11-12 07:04:00.000000,2024-11-12 09:45:53.431352,cinema
CO000,V0164,2024-11-12 07:05:00.000000,2024-11-12 08:01:12.321647,coffee_place
CO004,V1145,2024-11-12 07:05:00.000000,2024-11-12 07:34:20.323120,coffee_place
CO003,V1724,2024-11-12 07:05:00.000000,2024-11-12 07:49:55.906262,coffee_place
UN003,V1535,2024-11-12 07:06:00.000000,2024-11-12 08:26:14.386428,university
CO002,V1147,2024-11-12 07:06:00.000000,2024-11-12 10:03:29.492401,coffee_place
CO002,V1533,2024-11-12 07:09:00.000000,2024-11-12 07:52:24.564859,coffee_place
UN001,V2104,2024-11-12 07:09:00.000000,2024-11-12 09:04:16.007339,university
UN001,V0848,2024-11-12 07:10:00.000000,2024-11-12 09:02:51.825912,university
CO002,V0939,2024-11-12 07:11:00.000000,2024-11-12 07:56:50.271183,coffee_place
CO000,V0525,2024-11-12 07:11:00.000000,2024-11-12 07:40:29.286979,coffee_place
CO001,V0415,2024-11-12 07:11:00.000000,2024-11-12 07:57:36.701900,coffee_place
CO001,V0386,2024-11-12 07:12:00.000000,2024-11-12 07:50:08.405736,coffee_place
CO000,V2999,2024-11-12 07:14:00.000000,2024-11-12 07:56:46.339222,coffee_place
CO004,V2451,2024-11-12 07:15:00.000000,2024-11-12 07:58:17.520755,coffee_place
CO004,V2111,2024-11-12 07:16:00.000000,2024-11-12 08:12:47.560547,coffee_place
CO000,V0823,2024-11-12 07:16:00.000000,,coffee_place
UN000,V1039,2024-11-12 07:16:00.000000,2024-11-12 08:40:58.886622,university
UN003,V2190,2024-11-12 07:17:00.000000,2024-11-12 09:11:35.304715,university
CO002,V0487,2024-11-12 07:17:00.000000,2024-11-12 07:56:54.028610,coffee_place
CO003,V1754,2024-11-12 07:17:00.000000,2024-11-12 07:49:48.398167,coffee_place
CO003,V1842,2024-11-12 07:18:00.000000,2024-11-12 08:08:07.210405,coffee_place
UN004,V0195,2024-11-12 07:18:00.000000,2024-11-12 09:16:55.686144,university
CO004,V0568,2024-11-12 07:18:00.000000,2024-11-12 08:10:19.338177,coffee_place
CO001,V0970,2024-11-12 07:18:00.000000,2024-11-12 08:09:00.602110,coffee_place
CO002,V0776,2024-11-12 07:19:00.000000,2024-11-12 08:21:30.702495,coffee_place
CO003,V1361,2024-11-12 07:20:00.000000,2024-11-12 08:02:19.164600,coffee_place
CO004,V1990,2024-11-12 07:21:00.000000,2024-11-12 08:00:03.534023,coffee_place
CO003,V0286,2024-11-12 07:22:00.000000,2024-11-12 07:52:40.415715,coffee_place
CO003,V2204,2024-11-12 07:25:00.000000,2024-11-12 07:53:27.827882,coffee_place
CO001,V1321,2024-11-12 07:26:00.000000,2024-11-12 08:52:29.688914,coffee_place
CO001,V0417,2024-11-12 07:27:00.000000,2024-11-12 08:41:15.223469,coffee_place
CO004,V0967,2024-11-12 07:27:00.000000,2024-11-12 07:47:41.041473,coffee_place
CO003,V0593,2024-11-12 07:28:00.000000,2024-11-12 08:13:41.770484,coffee_place
CO003,V2947,2024-11-12 07:29:00.000000,2024-11-12 08:14:35.077568,coffee_place
UN003,V0212,2024-11-12 07:30:00.000000,2024-11-12 09:21:33.763627,university
CO004,V1702,2024-11-12 07:31:00.000000,2024-11-12 08:03:52.917422,coffee_place
UN002,V2220,2024-11-12 07:31:00.000000,2024-11-12 09:33:20.514169,university
UN000,V1805,2024-11-12 07:31:00.000000,2024-11-12 09:37:30.618382,university
CO001,V1042,2024-11-12 07:31:00.000000,2024-11-12 08:04:17.066474,coffee_place
CO001,V2773,2024-11-12 07:31:00.000000,2024-11-12 07:47:44.948056,coffee_place
CO003,V1071,2024-11-12 07:31:00.000000,2024-11-12 08:20:05.245568,coffee_place
CO003,V2061,2024-11-12 07:33:00.000000,2024-11-12 08:23:38.959102,coffee_place
CO004,V0440,2024-11-12 07:34:00.000000,2024-11-12 08:26:16.403435,coffee_place
UN001,V1687,2024-11-12 07:35:00.000000,2024-11-12 08:20:13.365806,university
CO000,V1992,2024-11-12 07:35:00.000000,2024-11-12 08:27:48.897067,coffee_place
CO001,V1754,2024-11-12 07:35:00.000000,2024-11-12 08:20:21.286326,coffee_place
CO003,V2850,2024-11-12 07:35:00.000000,2024-11-12 08:06:54.303510,coffee_place
UN001,V1952,2024-11-12 07:36:00.000000,2024-11-12 08:41:43.609065,university
CO002,V2877,2024-11-12 07:36:00.000000,2024-11-12 08:30:19.936019,coffee_place
UN002,V0917,2024-11-12 07:37:00.000000,2024-11-12 08:53:25.746973,university
CO003,V0952,2024-11-12 07:38:00.000000,2024-11-12 08:37:01.470730,coffee_place
CO002,V0636,2024-11-12 07:38:00.000000,2024-11-12 08:16:17.753858,coffee_place
CO002,V2718,2024-11-12 07:39:00.000000,2024-11-12 10:08:54.567788,coffee_place
UN001,V0892,2024-11-12 07:39:00.000000,2024-11-12 09:15:18.342569,university
CO003,V2571,2024-11-12 07:40:00.000000,2024-11-12 09:31:09.363017,coffee_place
CO001,V2280,2024-11-12 07:42:00.000000,2024-11-12 08:14:02.888466,coffee_place
CO001,V1462,2024-11-12 07:42:00.000000,2024-11-12 08:22:08.534156,coffee_place
UN003,V2201,2024-11-12 07:44:00.000000,2024-11-12 09:39:41.414313,university
UN001,V1462,2024-11-12 07:45:00.000000,2024-11-12 09:24:20.181204,university
CO000,V1263,2024-11-12 07:45:00.000000,2024-11-12 08:38:52.006378,coffee_place
CO004,V0565,2024-11-12 07:47:00.000000,2024-11-12 10:08:17.699208,coffee_place
CO000,V1303,2024-11-12 07:50:00.000000,2024-11-12 08:18:26.279233,coffee_place
UN003,V1614,2024-11-12 07:51:00.000000,2024-11-12 10:31:49.883512,university
CO004,V0299,2024-11-12 07:51:00.000000,2024-11-12 08:31:01.164225,coffee_place
CO001,V0851,2024-11-12 07:51:00.000000,2024-11-12 08:27:49.320289,coffee_place
CO003,V2580,2024-11-12 07:52:00.000000,2024-11-12 08:56:14.300335,unknown
CO000,V2472,2024-11-12 07:54:00.000000,2024-11-12 08:54:30.225140,coffee_place
CO002,V2307,2024-11-12 07:55:00.000000,2024-11-12 08:43:49.565648,coffee_place
CO002,V2191,2024-11-12 07:57:00.000000,2024-11-12 08:50:59.549202,coffee_place
CO002,V2648,2024-11-12 07:57:00.000000,2024-11-12 08:58:22.179043,coffee_place
CO004,V1222,2024-11-12 07:57:00.000000,2024-11-12 08:20:41.070573,coffee_place
CO004,V0231,2024-11-12 07:57:00.000000,2024-11-12 08:17:42.071355,coffee_place
CO000,V1075,2024-11-12 07:58:00.000000,2024-11-12 08:53:41.615761,coffee_place
UN002,V1000,2024-11-12 07:58:00.000000,2024-11-12 09:54:24.906440,university
UN000,V1919,2024-11-12 08:00:00.000000,2024-11-12 10:21:58.365778,university
UN000,V0221,2024-11-12 08:00:00.000000,2024-11-12 10:18:58.865580,university
UN002,V1488,2024-11-12 08:00:00.000000,2024-11-12 08:24:36.637099,university
UN000,V1719,2024-11-12 08:01:00.000000,2024-11-12 09:37:13.377628,university
CO001,V1630,2024-11-12 08:01:00.000000,2024-11-12 08:39:43.168117,coffee_place
UN000,V2930,2024-11-12 08:01:00.000000,2024-11-12 08:24:45.360489,university
CO001,V0332,2024-11-12 08:01:00.000000,2024-11-12 08:58:11.055206,coffee_place
UN002,V0513,2024-11-12 08:01:00.000000,2024-11-12 08:56:02.645148,university
UN000,V1875,2024-11-12 08:02:00.000000,2024-11-12 09:57:02.342800,university
UN001,V2042,2024-11-12 08:02:00.000000,2024-11-12 10:33:15.110307,university
UN001,V0356,2024-11-12 08:03:00.000000,2024-11-12 10:13:27.421851,university
UN001,V2013,2024-11-12 08:03:00.000000,2024-11-12 09:00:08.863236,university
UN004,V0494,2024-11-12 08:03:00.000000,2024-11-12 10:06:53.170494,university
CO001,V0926,2024-11-12 08:03:00.000000,2024-11-12 08:08:05.436248,coffee_place
CO003,V1879,2024-11-12 08:03:00.000000,2024-11-12 08:34:35.001976,coffee_place
UN004,V0550,2024-11-12 08:03:00.000000,2024-11-12 09:39:44.572729,university
UN003,V1571,2024-11-12 08:03:00.000000,2024-11-12 09:53:45.662840,university
CO001,V1775,2024-11-12 08:03:00.000000,2024-11-12 08:42:26.248271,coffee_place
UN002,V0051,2024-11-12 08:04:00.000000,2024-11-12 10:31:40.766367,university
UN001,V0326,2024-11-12 08:04:00.000000,2024-11-12 09:56:53.923666,university
CO002,V2431,2024-11-12 08:04:00.000000,2024-11-12 09:08:16.132122,coffee_place
CO003,V0670,2024-11-12 08:04:00.000000,2024-11-12 08:40:53.521229,coffee_place
UN000,V1710,2024-11-12 08:05:00.000000,2024-11-12 09:57:49.735581,university
UN001,V0690,2024-11-12 08:05:00.000000,2024-11-12 08:10:00.000000,university
UN000,V2533,2024-11-12 08:05:00.000000,2024-11-12 08:58:17.022513,university
UN000,V2562,2024-11-12 08:06:00.000000,2024-11-12 09:45:04.602040,university
UN003,V0149,2024-11-12 08:06:00.000000,2024-11-12 12:56:01.909165,university
CO000,V1470,2024-11-12 08:06:00.000000,2024-11-12 09:08:54.330772,coffee_place
UN000,V1274,2024-11-12 08:06:00.000000,2024-11-12 08:50:12.658307,university
UN002,V2493,2024-11-12 08:07:00.000000,2024-11-12 09:59:18.501095,university
UN003,V0043,2024-11-12 08:07:00.000000,2024-11-12 08:53:49.131434,university
UN002,V2466,2024-11-12 08:07:00.000000,2024-11-12 09:12:00.645758,university
UN004,V2994,2024-11-12 08:07:00.000000,2024-11-12 10:11:50.880082,university
CO004,V0697,2024-11-12 08:08:00.000000,2024-11-12 08:58:20.021720,coffee_place
UN002,V2068,2024-11-12 08:08:00.000000,2024-11-12 09:22:13.496780,university
UN004,V2536,2024-11-12 08:08:00.000000,2024-11-12 09:59:44.982132,university
UN004,V0195,2024-11-12 08:08:00.000000,2024-11-12 11:54:30.984153,university
UN000,V0023,2024-11-12 08:09:00.000000,2024-11-12 09:21:35.536622,university
UN003,V1637,2024-11-12 08:09:00.000000,2024-11-12 10:00:30.595113,university
UN001,V0118,2024-11-12 08:09:00.000000,2024-11-12 09:00:15.437886,university
UN004,V2236,2024-11-12 08:09:00.000000,2024-11-12 10:37:48.690631,university
UN001,V1085,2024-11-12 08:09:00.000000,2024-11-12 13:53:19.771168,university
UN003,V1776,2024-11-12 08:10:00.000000,2024-11-12 09:17:02.533731,university
UN001,V2804,2024-11-12 08:10:00.000000,2024-11-12 12:42:04.425618,university
UN002,V0838,2024-11-12 08:10:00.000000,2024-11-12 08:23:57.893357,university
CO004,V0223,2024-11-12 08:10:00.000000,2024-11-12 08:55:07.244323,coffee_place
UN003,V2897,2024-11-12 08:11:00.000000,2024-11-12 09:25:31.255246,university
UN001,V0602,2024-11-12 08:11:00.000000,2024-11-12 09:39:28.188272,university
UN004,V1602,2024-11-12 08:11:00.000000,2024-11-12 12:03:10.809026,university
UN004,V1929,2024-11-12 08:12:00.000000,2024-11-12 11:00:28.153229,university
UN001,V2753,2024-11-12 08:12:00.000000,2024-11-12 10:28:41.176451,university
UN003,V0275,2024-11-12 08:12:00.000000,2024-11-12 08:17:24.930256,university
UN001,V0096,2024-11-12 08:12:00.000000,2024-11-12 09:14:24.159516,university
UN004,V0745,2024-11-12 08:13:00.000000,2024-11-12 10:45:57.643225,university
CO001,V1624,2024-11-12 08:13:00.000000,,coffee_place
UN000,V2354,2024-11-12 08:13:00.000000,2024-11-12 10:43:25.224667,university
UN003,V2220,2024-11-12 08:13:00.000000,2024-11-12 08:28:38.768542,university
CO000,V1123,2024-11-12 08:13:00.000000,2024-11-12 09:11:32.055888,coffee_place
CO003,V0769,2024-11-12 08:13:00.000000,2024-11-12 09:04:23.669264,coffee_place
UN001,V2912,2024-11-12 08:13:00.000000,2024-11-12 09:50:28.430533,university
UN004,V0923,2024-11-12 08:13:00.000000,2024-11-12 09:11:59.384862,university
UN003,V0826,2024-11-12 08:14:00.000000,2024-11-12 09:26:14.658512,university
CO004,V0319,2024-11-12 08:14:00.000000,2024-11-12 08:54:38.819182,coffee_place
UN004,V2957,2024-11-12 08:14:00.000000,2024-11-12 10:12:23.287881,university
UN002,V2270,2024-11-12 08:14:00.000000,2024-11-12 10:18:58.885362,university
UN004,V0993,2024-11-12 08:15:00.000000,2024-11-12 09:39:00.312545,university
UN001,V1615,2024-11-12 08:15:00.000000,2024-11-12 10:48:13.909322,university
UN000,V2819,2024-11-12 08:15:00.000000,2024-11-12 09:28:21.860548,university
UN001,V2895,2024-11-12 08:15:00.000000,2024-11-12 11:04:44.537376,university
CO002,V2005,2024-11-12 08:15:00.000000,2024-11-12 08:39:50.266726,coffee_place
UN003,V1016,2024-11-12 08:15:00.000000,2024-11-12 09:55:07.362649,university
CO004,V0136,2024-11-12 08:16:00.000000,2024-11-12 08:33:18.380533,coffee_place
CO004,V1090,2024-11-12 08:16:00.000000,2024-11-12 08:59:45.837477,coffee_place
CO000,V2665,2024-11-12 08:16:00.000000,2024-11-12 09:18:11.922224,coffee_place
UN002,V2236,2024-11-12 08:16:00.000000,2024-11-12 12:07:06.886778,university
UN004,V2784,2024-11-12 08:16:00.000000,2024-11-12 10:07:00.709970,university
UN004,V1077,2024-11-12 08:16:00.000000,2024-11-12 10:25:14.493364,university
UN003,V1763,2024-11-12 08:17:00.000000,2024-11-12 08:34:30.934763,university
UN004,V1551,2024-11-12 08:17:00.000000,2024-11-12 10:11:27.704033,university
UN004,V1694,2024-11-12 08:17:00.000000,2024-11-12 09:53:11.415728,university
UN000,V1948,2024-11-12 08:18:00.000000,2024-11-12 09:44:14.523402,university
CO000,V0067,2024-11-12 08:18:00.000000,2024-11-12 09:12:03.384130,coffee_place
UN003,V1015,2024-11-12 08:18:00.000000,2024-11-12 11:04:59.421180,university
UN002,V0827,2024-11-12 08:18:00.000000,2024-11-12 10:02:21.038343,university
UN004,V0658,2024-11-12 08:18:00.000000,2024-11-12 10:38:52.451502,university
UN004,V2250,2024-11-12 08:19:00.000000,2024-11-12 10:44:30.981062,
UN001,V0214,2024-11-12 08:19:00.000000,2024-11-12 10:06:16.942502,university
UN001,V2616,2024-11-12 08:20:00.000000,2024-11-12 10:20:10.102779,university
CO003,V1818,2024-11-12 08:20:00.000000,2024-11-12 08:46:38.997659,coffee_place
CO004,V2314,2024-11-12 08:20:00.000000,2024-11-12 08:53:54.760354,coffee_place
UN003,V2083,2024-11-12 08:20:00.000000,2024-11-12 11:32:07.100094,university
UN001,V0298,2024-11-12 08:20:00.000000,2024-11-12 10:33:20.230164,university
UN003,V2808,2024-11-12 08:21:00.000000,2024-11-12 10:38:51.689659,university
UN002,V0004,2024-11-12 08:21:00.000000,2024-11-12 10:32:13.767130,university
UN002,V0794,2024-11-12 08:21:00.000000,2024-11-12 09:12:37.200573,university
UN002,V0803,2024-11-12 08:22:00.000000,2024-11-12 09:58:45.651198,university
UN000,V0591,2024-11-12 08:22:00.000000,2024-11-12 09:08:22.213321,university
UN004,V0769,2024-11-12 08:23:00.000000,2024-11-12 10:10:35.351446,university
UN002,V2217,2024-11-12 08:23:00.000000,2024-11-12 08:58:51.446419,university
UN002,V1231,2024-11-12 08:23:00.000000,2024-11-12 10:24:49.984429,university
CO004,V2059,2024-11-12 08:23:00.000000,2024-11-12 09:28:37.509568,coffee_place
UN004,V2009,2024-11-12 08:23:00.000000,2024-11-12 09:34:55.711782,university
CO003,V1072,2024-11-12 08:23:00.000000,2024-11-12 08:54:35.028121,coffee_place
UN001,V0507,2024-11-12 08:24:00.000000,2024-11-12 10:54:08.239263,university
UN003,V0855,2024-11-12 08:24:00.000000,2024-11-12 10:01:33.727665,university
CO001,V0234,2024-11-12 08:24:00.000000,2024-11-12 09:21:08.876207,coffee_place
UN001,V0399,2024-11-12 08:24:00.000000,2024-11-12 09:24:49.251249,university
CO004,V0926,2024-11-12 08:24:00.000000,2024-11-12 09:23:32.882464,coffee_place
UN002,V2872,2024-11-12 08:24:00.000000,2024-11-12 11:06:16.551690,university
UN004,V0981,2024-11-12 08:24:00.000000,2024-11-12 11:00:29.347908,unknown
UN001,V2644,2024-11-12 08:24:00.000000,2024-11-12 09:26:37.586746,university
UN003,V1631,2024-11-12 08:25:00.000000,,university
