venue_id,visitor_id,visit_start_time,visit_end_time,venue_type
CO003,V1845,2024-10-29 06:00:00.000000,2024-10-29 06:39:33.008999,coffee_place
UN003,V2259,2024-10-29 06:01:00.000000,2024-10-29 11:29:23.593103,university
UN000,V0357,2024-10-29 06:04:00.000000,2024-10-29 08:02:39.908106,university
UN004,V2421,2024-10-29 06:05:00.000000,2024-10-29 07:25:06.025565,university
UN004,V2813,2024-10-29 06:08:00.000000,2024-10-29 07:29:42.780337,university
UN004,V1581,2024-10-29 06:08:00.000000,2024-10-29 08:28:37.384643,university
UN001,V1298,2024-10-29 06:13:00.000000,2024-10-29 06:26:28.374111,university
UN001,V2009,2024-10-29 06:16:00.000000,2024-10-29 07:37:59.575797,university
UN003,V2284,2024-10-29 06:20:00.000000,2024-10-29 07:19:47.354064,university
UN000,V0756,2024-10-29 06:20:00.000000,2024-10-29 07:33:36.942922,university
CO004,V0049,2024-10-29 06:21:00.000000,2024-10-29 06:38:35.450441,coffee_place
UN003,V1687,2024-10-29 06:21:00.000000,2024-10-29 08:17:37.757319,university
UN001,V0748,2024-10-29 06:23:00.000000,2024-10-29 07:33:41.659686,university
UN001,V2849,2024-10-29 06:23:00.000000,2024-10-29 08:15:58.103546,university
UN003,V0620,2024-10-29 06:24:00.000000,2024-10-29 08:23:53.022665,university
UN004,V1283,2024-10-29 06:25:00.000000,2024-10-29 07:39:02.446276,university
UN000,V1874,2024-10-29 06:27:00.000000,2024-10-29 08:15:34.789585,university
UN000,V2131,2024-10-29 06:32:00.000000,2024-10-29 09:09:59.606512,university
UN004,V1969,2024-10-29 06:34:00.000000,2024-10-29 08:45:14.777235,university
CO003,V2451,2024-10-29 06:35:00.000000,2024-10-29 07:44:42.099502,coffee_place
UN003,V1398,2024-10-29 06:36:00.000000,2024-10-29 07:23:07.671748,university
CI001,V1982,2024-10-29 06:37:00.000000,2024-10-29 09:02:49.808843,cinema
CO002,V2536,2024-10-29 06:38:00.000000,2024-10-29 07:42:49.133736,coffee_place
UN003,V1925,2024-10-29 06:39:00.000000,2024-10-29 12:28:20.404775,university
UN002,V0314,2024-10-29 06:39:00.000000,2024-10-29 11:32:20.882711,university
UN003,V2836,2024-10-29 06:40:00.000000,2024-10-29 08:52:09.894933,university
