venue_id,visitor_id,visit_start_time,visit_end_time,venue_type
UN001,V0838,2024-11-08 06:00:00.000000,2024-11-08 07:17:58.273977,university
UN003,V0356,2024-11-08 06:02:00.000000,2024-11-08 07:37:40.384774,university
UN004,V2936,2024-11-08 06:04:00.000000,2024-11-08 07:42:59.670217,university
UN002,V0481,2024-11-08 06:15:00.000000,2024-11-08 08:12:25.927419,university
UN004,V2120,2024-11-08 06:22:00.000000,2024-11-08 06:36:56.649557,university
CO004,V0479,2024-11-08 06:24:00.000000,2024-11-08 06:42:49.598061,coffee_place
UN001,V0019,2024-11-08 06:24:00.000000,2024-11-08 08:53:43.811156,university
CO004,V2316,2024-11-08 06:28:00.000000,2024-11-08 07:35:47.420966,coffee_place
UN002,V2185,2024-11-08 06:28:00.000000,2024-11-08 07:47:44.524730,university
UN001,V2771,2024-11-08 06:30:00.000000,2024-11-08 07:58:32.509980,university
CO001,V1116,2024-11-08 06:31:00.000000,2024-11-08 07:11:01.709448,coffee_place
UN000,V0817,2024-11-08 06:38:00.000000,2024-11-08 08:20:13.948741,university
UN000,V0355,2024-11-08 06:41:00.000000,2024-11-08 09:14:45.423744,university
UN001,V2559,2024-11-08 06:43:00.000000,2024-11-08 07:16:36.925948,university
UN002,V1509,2024-11-08 06:45:00.000000,2024-11-08 08:24:34.559703,university
UN004,V2652,2024-11-08 06:46:00.000000,2024-11-08 08:21:11.353166,university
UN002,V1659,2024-11-08 06:48:00.000000,2024-11-08 07:39:15.047287,university
CO000,V1736,2024-11-08 06:54:00.000000,2024-11-08 08:01:01.343335,coffee_place
UN003,V1849,2024-11-08 06:57:00.000000,2024-11-08 09:19:28.189664,university
CO004,V2086,2024-11-08 06:57:00.000000,2024-11-08 07:44:16.622761,coffee_place
CO000,V2295,2024-11-08 07:00:00.000000,2024-11-08 08:01:28.589667,coffee_place
CO002,V0800,2024-11-08 07:00:00.000000,2024-11-08 07:58:16.279919,coffee_place
CO000,V2930,2024-11-08 07:01:00.000000,2024-11-08 07:35:07.814306,coffee_place
CO000,V1903,2024-11-08 07:02:00.000000,2024-11-08 07:39:19.357416,coffee_place
CO000,V2358,2024-11-08 07:03:00.000000,2024-11-08 07:23:55.111892,coffee_place
CO003,V1848,2024-11-08 07:04:00.000000,2024-11-08 07:43:38.276675,coffee_place
UN004,V2863,2024-11-08 07:05:00.000000,2024-11-08 09:31:34.647539,university
CO000,V0840,2024-11-08 07:05:00.000000,2024-11-08 08:20:26.793386,coffee_place
CO004,V1532,2024-11-08 07:05:00.000000,2024-11-08 07:34:39.092882,coffee_place
CO001,V1294,2024-11-08 07:07:00.000000,2024-11-08 08:07:11.469383,coffee_place
CO002,V0019,2024-11-08 07:09:00.000000,2024-11-08 07:50:43.144440,coffee_place
CO001,V2658,2024-11-08 07:10:00.000000,2024-11-08 08:32:07.351432,coffee_place
CO000,V0854,2024-11-08 07:11:00.000000,2024-11-08 07:50:38.334956,coffee_place
UN000,V1217,2024-11-08 07:11:00.000000,2024-11-08 09:31:01.559710,university
CO000,V0880,2024-11-08 07:12:00.000000,2024-11-08 08:13:48.973934,coffee_place
CO001,V2315,2024-11-08 07:12:00.000000,2024-11-08 07:51:52.032737,coffee_place
UN001,V0534,2024-11-08 07:12:00.000000,2024-11-08 08:03:35.148527,university
CO002,V2746,2024-11-08 07:13:00.000000,2024-11-08 08:11:50.768190,coffee_place
CO002,V1616,2024-11-08 07:13:00.000000,2024-11-08 07:27:15.443637,coffee_place
CO002,V2333,2024-11-08 07:16:00.000000,2024-11-08 08:19:49.649576,coffee_place
CO003,V0765,2024-11-08 07:17:00.000000,2024-11-08 08:09:04.061593,coffee_place
CO003,V2400,2024-11-08 07:18:00.000000,2024-11-08 08:01:25.619511,coffee_place
UN001,V2588,2024-11-08 07:19:00.000000,2024-11-08 08:39:08.625658,university
CO002,V1517,2024-11-08 07:19:00.000000,2024-11-08 07:57:56.505849,coffee_place
UN004,V2925,2024-11-08 07:19:00.000000,2024-11-08 07:24:00.000000,university
CO002,V1555,2024-11-08 07:20:00.000000,2024-11-08 08:02:32.976627,coffee_place
UN001,V1694,2024-11-08 07:22:00.000000,2024-11-08 08:37:20.541692,university
CO004,V1758,2024-11-08 07:22:00.000000,2024-11-08 08:27:46.257440,coffee_place
CO001,V0010,2024-11-08 07:22:00.000000,2024-11-08 07:51:59.975951,coffee_place
CO001,V1104,2024-11-08 07:24:00.000000,2024-11-08 08:10:42.996842,coffee_place
CO004,V2583,2024-11-08 07:24:00.000000,2024-11-08 08:14:43.816529,coffee_place
CO002,V0883,2024-11-08 07:24:00.000000,2024-11-08 07:53:16.964628,coffee_place
UN001,V0511,2024-11-08 07:25:00.000000,,university
CO003,V0604,2024-11-08 07:25:00.000000,2024-11-08 08:04:06.437439,coffee_place
CO001,V2015,2024-11-08 07:26:00.000000,2024-11-08 08:02:38.340765,coffee_place
CO001,V1533,2024-11-08 07:26:00.000000,2024-11-08 08:36:40.196255,coffee_place
CO003,V1280,2024-11-08 07:27:00.000000,2024-11-08 08:30:42.432461,coffee_place
UN001,V1116,2024-11-08 07:27:00.000000,2024-11-08 08:59:47.582406,university
CO004,V2184,2024-11-08 07:28:00.000000,2024-11-08 08:19:56.071608,coffee_place
CO002,V0528,2024-11-08 07:29:00.000000,2024-11-08 08:11:28.700825,coffee_place
CO003,V1129,2024-11-08 07:29:00.000000,2024-11-08 07:47:05.844739,coffee_place
CO001,V0446,2024-11-08 07:31:00.000000,2024-11-08 09:10:11.029172,coffee_place
